Starting Qwen3-VL llama-server
Server:             /home/andrewchen/vlm-edge-project/llama.cpp/build/bin/llama-server
Model:              models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf
mmproj:             /home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf
Alias:              qwen3vl4b-q4
Address:            http://127.0.0.1:8080
Context:            512
GPU layers:         all
Fit:                off
Fit target:         768 MiB
Parallel slots:     1
Batch size:         128
Microbatch size:    64
MTMD batch tokens:  128
KV cache:           K=q8_0 V=q8_0
Load mode:          mmap

0.00.037.590 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.099.449 I srv    load_model: loading model 'models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf'
0.00.541.838 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.07.042.867 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.07.042.882 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.07.042.884 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.08.186.760 I srv    load_model: loaded multimodal model, '/home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf'
0.08.302.440 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 512, kv_unified = 'false'
0.08.350.970 I srv  llama_server: model loaded
0.08.350.994 I srv  llama_server: listening on http://127.0.0.1:8080
0.24.904.100 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
6.17.218.992 I slot launch_slot_: id  0 | task 1095 | processing task, is_child = 0
6.18.842.893 I slot print_timing: id  0 | task 1095 | prompt eval time =    1525.34 ms /   375 tokens (    4.07 ms per token,   245.85 tokens per second)
6.18.842.915 I slot print_timing: id  0 | task 1095 |        eval time =      98.50 ms /     2 tokens (   49.25 ms per token,    20.30 tokens per second)
6.18.842.918 I slot print_timing: id  0 | task 1095 |       total time =    1623.84 ms /   377 tokens
6.18.842.921 I slot print_timing: id  0 | task 1095 |    graphs reused =        265
6.18.843.043 I slot      release: id  0 | task 1095 | stop processing: n_tokens = 376, truncated = 0
6.18.888.188 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8374299401
6.18.888.363 I slot launch_slot_: id  0 | task 1100 | processing task, is_child = 0
6.20.520.111 I slot print_timing: id  0 | task 1100 | prompt eval time =    1531.75 ms /   375 tokens (    4.08 ms per token,   244.82 tokens per second)
6.20.520.134 I slot print_timing: id  0 | task 1100 |        eval time =      99.92 ms /     2 tokens (   49.96 ms per token,    20.02 tokens per second)
6.20.520.138 I slot print_timing: id  0 | task 1100 |       total time =    1631.67 ms /   377 tokens
6.20.520.142 I slot print_timing: id  0 | task 1100 |    graphs reused =        266
6.20.520.264 I slot      release: id  0 | task 1100 | stop processing: n_tokens = 376, truncated = 0
6.20.564.138 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8375976626
6.20.564.309 I slot launch_slot_: id  0 | task 1105 | processing task, is_child = 0
6.22.184.409 I slot print_timing: id  0 | task 1105 | prompt eval time =    1522.07 ms /   375 tokens (    4.06 ms per token,   246.38 tokens per second)
6.22.184.430 I slot print_timing: id  0 | task 1105 |        eval time =      97.96 ms /     2 tokens (   48.98 ms per token,    20.42 tokens per second)
6.22.184.433 I slot print_timing: id  0 | task 1105 |       total time =    1620.03 ms /   377 tokens
6.22.184.437 I slot print_timing: id  0 | task 1105 |    graphs reused =        267
6.22.184.559 I slot      release: id  0 | task 1105 | stop processing: n_tokens = 376, truncated = 0
6.22.228.576 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8377640922
6.22.228.745 I slot launch_slot_: id  0 | task 1110 | processing task, is_child = 0
6.23.850.695 I slot print_timing: id  0 | task 1110 | prompt eval time =    1521.56 ms /   375 tokens (    4.06 ms per token,   246.46 tokens per second)
6.23.850.716 I slot print_timing: id  0 | task 1110 |        eval time =     100.32 ms /     2 tokens (   50.16 ms per token,    19.94 tokens per second)
6.23.850.719 I slot print_timing: id  0 | task 1110 |       total time =    1621.88 ms /   377 tokens
6.23.850.723 I slot print_timing: id  0 | task 1110 |    graphs reused =        268
6.23.850.843 I slot      release: id  0 | task 1110 | stop processing: n_tokens = 376, truncated = 0
6.23.899.405 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8379307201
6.23.899.581 I slot launch_slot_: id  0 | task 1115 | processing task, is_child = 0
6.25.524.417 I slot print_timing: id  0 | task 1115 | prompt eval time =    1525.85 ms /   375 tokens (    4.07 ms per token,   245.76 tokens per second)
6.25.524.438 I slot print_timing: id  0 | task 1115 |        eval time =      98.92 ms /     2 tokens (   49.46 ms per token,    20.22 tokens per second)
6.25.524.442 I slot print_timing: id  0 | task 1115 |       total time =    1624.76 ms /   377 tokens
6.25.524.446 I slot print_timing: id  0 | task 1115 |    graphs reused =        269
6.25.524.566 I slot      release: id  0 | task 1115 | stop processing: n_tokens = 376, truncated = 0
6.25.570.289 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8380980924
6.25.570.469 I slot launch_slot_: id  0 | task 1120 | processing task, is_child = 0
6.27.201.340 I slot print_timing: id  0 | task 1120 | prompt eval time =    1530.37 ms /   375 tokens (    4.08 ms per token,   245.04 tokens per second)
6.27.201.365 I slot print_timing: id  0 | task 1120 |        eval time =     100.42 ms /     2 tokens (   50.21 ms per token,    19.92 tokens per second)
6.27.201.368 I slot print_timing: id  0 | task 1120 |       total time =    1630.79 ms /   377 tokens
6.27.201.372 I slot print_timing: id  0 | task 1120 |    graphs reused =        270
6.27.201.494 I slot      release: id  0 | task 1120 | stop processing: n_tokens = 376, truncated = 0
6.27.247.511 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8382657852
6.27.247.719 I slot launch_slot_: id  0 | task 1125 | processing task, is_child = 0
6.28.872.873 I slot print_timing: id  0 | task 1125 | prompt eval time =    1526.31 ms /   375 tokens (    4.07 ms per token,   245.69 tokens per second)
6.28.872.896 I slot print_timing: id  0 | task 1125 |        eval time =      98.77 ms /     2 tokens (   49.39 ms per token,    20.25 tokens per second)
6.28.872.899 I slot print_timing: id  0 | task 1125 |       total time =    1625.08 ms /   377 tokens
6.28.872.903 I slot print_timing: id  0 | task 1125 |    graphs reused =        271
6.28.873.029 I slot      release: id  0 | task 1125 | stop processing: n_tokens = 376, truncated = 0
6.28.917.466 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8384329386
6.28.917.641 I slot launch_slot_: id  0 | task 1130 | processing task, is_child = 0
6.30.549.185 I slot print_timing: id  0 | task 1130 | prompt eval time =    1533.45 ms /   375 tokens (    4.09 ms per token,   244.55 tokens per second)
6.30.549.207 I slot print_timing: id  0 | task 1130 |        eval time =      98.03 ms /     2 tokens (   49.01 ms per token,    20.40 tokens per second)
6.30.549.211 I slot print_timing: id  0 | task 1130 |       total time =    1631.48 ms /   377 tokens
6.30.549.215 I slot print_timing: id  0 | task 1130 |    graphs reused =        272
6.30.549.336 I slot      release: id  0 | task 1130 | stop processing: n_tokens = 376, truncated = 0
6.30.597.822 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8386005694
6.30.598.008 I slot launch_slot_: id  0 | task 1135 | processing task, is_child = 0
6.32.221.294 I slot print_timing: id  0 | task 1135 | prompt eval time =    1525.38 ms /   375 tokens (    4.07 ms per token,   245.84 tokens per second)
6.32.221.316 I slot print_timing: id  0 | task 1135 |        eval time =      97.83 ms /     2 tokens (   48.91 ms per token,    20.44 tokens per second)
6.32.221.319 I slot print_timing: id  0 | task 1135 |       total time =    1623.21 ms /   377 tokens
6.32.221.323 I slot print_timing: id  0 | task 1135 |    graphs reused =        273
6.32.221.448 I slot      release: id  0 | task 1135 | stop processing: n_tokens = 376, truncated = 0
6.32.267.002 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8387677809
6.32.267.174 I slot launch_slot_: id  0 | task 1140 | processing task, is_child = 0
6.33.894.562 I slot print_timing: id  0 | task 1140 | prompt eval time =    1528.90 ms /   375 tokens (    4.08 ms per token,   245.27 tokens per second)
6.33.894.589 I slot print_timing: id  0 | task 1140 |        eval time =      98.42 ms /     2 tokens (   49.21 ms per token,    20.32 tokens per second)
6.33.894.592 I slot print_timing: id  0 | task 1140 |       total time =    1627.32 ms /   377 tokens
6.33.894.595 I slot print_timing: id  0 | task 1140 |    graphs reused =        274
6.33.894.715 I slot      release: id  0 | task 1140 | stop processing: n_tokens = 376, truncated = 0
6.33.941.470 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8389351073
6.33.941.644 I slot launch_slot_: id  0 | task 1145 | processing task, is_child = 0
6.35.678.246 I slot print_timing: id  0 | task 1145 | prompt eval time =    1529.08 ms /   375 tokens (    4.08 ms per token,   245.25 tokens per second)
6.35.678.268 I slot print_timing: id  0 | task 1145 |        eval time =     207.44 ms /     3 tokens (   69.15 ms per token,    14.46 tokens per second)
6.35.678.271 I slot print_timing: id  0 | task 1145 |       total time =    1736.52 ms /   378 tokens
6.35.678.276 I slot print_timing: id  0 | task 1145 |    graphs reused =        276
6.35.678.399 I slot      release: id  0 | task 1145 | stop processing: n_tokens = 377, truncated = 0
6.35.718.517 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8391134768
6.35.718.696 I slot launch_slot_: id  0 | task 1151 | processing task, is_child = 0
6.37.231.413 I slot print_timing: id  0 | task 1151 | prompt eval time =    1414.27 ms /   342 tokens (    4.14 ms per token,   241.82 tokens per second)
6.37.231.433 I slot print_timing: id  0 | task 1151 |        eval time =      98.37 ms /     2 tokens (   49.19 ms per token,    20.33 tokens per second)
6.37.231.436 I slot print_timing: id  0 | task 1151 |       total time =    1512.64 ms /   344 tokens
6.37.231.439 I slot print_timing: id  0 | task 1151 |    graphs reused =        277
6.37.231.563 I slot      release: id  0 | task 1151 | stop processing: n_tokens = 343, truncated = 0
6.37.275.284 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8392687933
6.37.275.460 I slot launch_slot_: id  0 | task 1156 | processing task, is_child = 0
6.38.910.006 I slot print_timing: id  0 | task 1156 | prompt eval time =    1534.65 ms /   375 tokens (    4.09 ms per token,   244.36 tokens per second)
6.38.910.030 I slot print_timing: id  0 | task 1156 |        eval time =      99.83 ms /     2 tokens (   49.91 ms per token,    20.03 tokens per second)
6.38.910.033 I slot print_timing: id  0 | task 1156 |       total time =    1634.48 ms /   377 tokens
6.38.910.036 I slot print_timing: id  0 | task 1156 |    graphs reused =        278
6.38.910.154 I slot      release: id  0 | task 1156 | stop processing: n_tokens = 376, truncated = 0
6.38.957.285 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8394366515
6.38.957.457 I slot launch_slot_: id  0 | task 1161 | processing task, is_child = 0
6.40.586.792 I slot print_timing: id  0 | task 1161 | prompt eval time =    1528.49 ms /   375 tokens (    4.08 ms per token,   245.34 tokens per second)
6.40.586.811 I slot print_timing: id  0 | task 1161 |        eval time =     100.77 ms /     2 tokens (   50.38 ms per token,    19.85 tokens per second)
6.40.586.815 I slot print_timing: id  0 | task 1161 |       total time =    1629.26 ms /   377 tokens
6.40.586.818 I slot print_timing: id  0 | task 1161 |    graphs reused =        279
6.40.586.939 I slot      release: id  0 | task 1161 | stop processing: n_tokens = 376, truncated = 0
6.40.630.397 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8396043296
6.40.630.563 I slot launch_slot_: id  0 | task 1166 | processing task, is_child = 0
6.42.252.094 I slot print_timing: id  0 | task 1166 | prompt eval time =    1523.75 ms /   375 tokens (    4.06 ms per token,   246.10 tokens per second)
6.42.252.116 I slot print_timing: id  0 | task 1166 |        eval time =      97.71 ms /     2 tokens (   48.86 ms per token,    20.47 tokens per second)
6.42.252.119 I slot print_timing: id  0 | task 1166 |       total time =    1621.46 ms /   377 tokens
6.42.252.122 I slot print_timing: id  0 | task 1166 |    graphs reused =        280
6.42.252.240 I slot      release: id  0 | task 1166 | stop processing: n_tokens = 376, truncated = 0
6.42.296.311 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8397708601
6.42.296.497 I slot launch_slot_: id  0 | task 1171 | processing task, is_child = 0
6.43.954.919 I slot print_timing: id  0 | task 1171 | prompt eval time =    1453.82 ms /   353 tokens (    4.12 ms per token,   242.81 tokens per second)
6.43.954.943 I slot print_timing: id  0 | task 1171 |        eval time =     204.53 ms /     3 tokens (   68.17 ms per token,    14.67 tokens per second)
6.43.954.946 I slot print_timing: id  0 | task 1171 |       total time =    1658.34 ms /   356 tokens
6.43.954.950 I slot print_timing: id  0 | task 1171 |    graphs reused =        282
6.43.955.074 I slot      release: id  0 | task 1171 | stop processing: n_tokens = 355, truncated = 0
6.43.999.552 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8399411431
6.43.999.787 I slot launch_slot_: id  0 | task 1177 | processing task, is_child = 0
6.45.636.412 I slot print_timing: id  0 | task 1177 | prompt eval time =    1538.10 ms /   375 tokens (    4.10 ms per token,   243.81 tokens per second)
6.45.636.433 I slot print_timing: id  0 | task 1177 |        eval time =      98.46 ms /     2 tokens (   49.23 ms per token,    20.31 tokens per second)
6.45.636.437 I slot print_timing: id  0 | task 1177 |       total time =    1636.56 ms /   377 tokens
6.45.636.440 I slot print_timing: id  0 | task 1177 |    graphs reused =        283
6.45.636.562 I slot      release: id  0 | task 1177 | stop processing: n_tokens = 376, truncated = 0
6.45.682.106 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8401092920
6.45.682.295 I slot launch_slot_: id  0 | task 1182 | processing task, is_child = 0
6.47.312.371 I slot print_timing: id  0 | task 1182 | prompt eval time =    1530.37 ms /   375 tokens (    4.08 ms per token,   245.04 tokens per second)
6.47.312.392 I slot print_timing: id  0 | task 1182 |        eval time =      99.64 ms /     2 tokens (   49.82 ms per token,    20.07 tokens per second)
6.47.312.395 I slot print_timing: id  0 | task 1182 |       total time =    1630.01 ms /   377 tokens
6.47.312.399 I slot print_timing: id  0 | task 1182 |    graphs reused =        284
6.47.312.519 I slot      release: id  0 | task 1182 | stop processing: n_tokens = 376, truncated = 0
6.47.380.196 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8402768877
6.47.380.371 I slot launch_slot_: id  0 | task 1187 | processing task, is_child = 0
6.49.005.079 I slot print_timing: id  0 | task 1187 | prompt eval time =    1526.22 ms /   375 tokens (    4.07 ms per token,   245.71 tokens per second)
6.49.005.102 I slot print_timing: id  0 | task 1187 |        eval time =      98.42 ms /     2 tokens (   49.21 ms per token,    20.32 tokens per second)
6.49.005.105 I slot print_timing: id  0 | task 1187 |       total time =    1624.64 ms /   377 tokens
6.49.005.109 I slot print_timing: id  0 | task 1187 |    graphs reused =        285
6.49.005.224 I slot      release: id  0 | task 1187 | stop processing: n_tokens = 376, truncated = 0
6.49.045.385 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8404461589
6.49.045.551 I slot launch_slot_: id  0 | task 1192 | processing task, is_child = 0
6.50.701.958 I slot print_timing: id  0 | task 1192 | prompt eval time =    1358.40 ms /   331 tokens (    4.10 ms per token,   243.67 tokens per second)
6.50.701.983 I slot print_timing: id  0 | task 1192 |        eval time =     297.94 ms /     4 tokens (   74.49 ms per token,    13.43 tokens per second)
6.50.701.987 I slot print_timing: id  0 | task 1192 |       total time =    1656.34 ms /   335 tokens
6.50.701.990 I slot print_timing: id  0 | task 1192 |    graphs reused =        288
6.50.702.108 I slot      release: id  0 | task 1192 | stop processing: n_tokens = 334, truncated = 0
6.50.746.577 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8406158465
6.50.746.753 I slot launch_slot_: id  0 | task 1199 | processing task, is_child = 0
6.52.389.555 I slot print_timing: id  0 | task 1199 | prompt eval time =    1544.15 ms /   375 tokens (    4.12 ms per token,   242.85 tokens per second)
6.52.389.575 I slot print_timing: id  0 | task 1199 |        eval time =      98.58 ms /     2 tokens (   49.29 ms per token,    20.29 tokens per second)
6.52.389.578 I slot print_timing: id  0 | task 1199 |       total time =    1642.73 ms /   377 tokens
6.52.389.582 I slot print_timing: id  0 | task 1199 |    graphs reused =        289
6.52.389.700 I slot      release: id  0 | task 1199 | stop processing: n_tokens = 376, truncated = 0
6.52.434.764 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8407846058
6.52.434.936 I slot launch_slot_: id  0 | task 1204 | processing task, is_child = 0
6.54.067.355 I slot print_timing: id  0 | task 1204 | prompt eval time =    1534.11 ms /   375 tokens (    4.09 ms per token,   244.44 tokens per second)
6.54.067.377 I slot print_timing: id  0 | task 1204 |        eval time =      98.23 ms /     2 tokens (   49.11 ms per token,    20.36 tokens per second)
6.54.067.381 I slot print_timing: id  0 | task 1204 |       total time =    1632.34 ms /   377 tokens
6.54.067.385 I slot print_timing: id  0 | task 1204 |    graphs reused =        290
6.54.067.505 I slot      release: id  0 | task 1204 | stop processing: n_tokens = 376, truncated = 0
6.54.116.083 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8409523866
6.54.116.255 I slot launch_slot_: id  0 | task 1209 | processing task, is_child = 0
6.55.735.972 I slot print_timing: id  0 | task 1209 | prompt eval time =    1521.71 ms /   375 tokens (    4.06 ms per token,   246.43 tokens per second)
6.55.735.994 I slot print_timing: id  0 | task 1209 |        eval time =      97.94 ms /     2 tokens (   48.97 ms per token,    20.42 tokens per second)
6.55.735.997 I slot print_timing: id  0 | task 1209 |       total time =    1619.65 ms /   377 tokens
6.55.736.001 I slot print_timing: id  0 | task 1209 |    graphs reused =        291
6.55.736.121 I slot      release: id  0 | task 1209 | stop processing: n_tokens = 376, truncated = 0
6.55.780.998 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8411192479
6.55.781.170 I slot launch_slot_: id  0 | task 1214 | processing task, is_child = 0
6.57.402.294 I slot print_timing: id  0 | task 1214 | prompt eval time =    1522.60 ms /   375 tokens (    4.06 ms per token,   246.29 tokens per second)
6.57.402.316 I slot print_timing: id  0 | task 1214 |        eval time =      98.45 ms /     2 tokens (   49.22 ms per token,    20.32 tokens per second)
6.57.402.319 I slot print_timing: id  0 | task 1214 |       total time =    1621.05 ms /   377 tokens
6.57.402.323 I slot print_timing: id  0 | task 1214 |    graphs reused =        292
6.57.402.449 I slot      release: id  0 | task 1214 | stop processing: n_tokens = 376, truncated = 0
6.57.446.220 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8412858812
6.57.446.399 I slot launch_slot_: id  0 | task 1219 | processing task, is_child = 0
6.59.274.187 I slot print_timing: id  0 | task 1219 | prompt eval time =    1530.23 ms /   375 tokens (    4.08 ms per token,   245.06 tokens per second)
6.59.274.210 I slot print_timing: id  0 | task 1219 |        eval time =     297.48 ms /     4 tokens (   74.37 ms per token,    13.45 tokens per second)
6.59.274.212 I slot print_timing: id  0 | task 1219 |       total time =    1827.71 ms /   379 tokens
6.59.274.216 I slot print_timing: id  0 | task 1219 |    graphs reused =        295
6.59.274.338 I slot      release: id  0 | task 1219 | stop processing: n_tokens = 378, truncated = 0
6.59.320.375 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8414730711
6.59.320.540 I slot launch_slot_: id  0 | task 1226 | processing task, is_child = 0
7.00.956.548 I slot print_timing: id  0 | task 1226 | prompt eval time =    1536.68 ms /   375 tokens (    4.10 ms per token,   244.03 tokens per second)
7.00.956.570 I slot print_timing: id  0 | task 1226 |        eval time =      99.26 ms /     2 tokens (   49.63 ms per token,    20.15 tokens per second)
7.00.956.573 I slot print_timing: id  0 | task 1226 |       total time =    1635.94 ms /   377 tokens
7.00.956.577 I slot print_timing: id  0 | task 1226 |    graphs reused =        296
7.00.956.702 I slot      release: id  0 | task 1226 | stop processing: n_tokens = 376, truncated = 0
7.01.002.262 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8416413060
7.01.002.439 I slot launch_slot_: id  0 | task 1231 | processing task, is_child = 0
7.02.635.019 I slot print_timing: id  0 | task 1231 | prompt eval time =    1532.60 ms /   375 tokens (    4.09 ms per token,   244.68 tokens per second)
7.02.635.040 I slot print_timing: id  0 | task 1231 |        eval time =      99.91 ms /     2 tokens (   49.96 ms per token,    20.02 tokens per second)
7.02.635.043 I slot print_timing: id  0 | task 1231 |       total time =    1632.51 ms /   377 tokens
7.02.635.047 I slot print_timing: id  0 | task 1231 |    graphs reused =        297
7.02.635.165 I slot      release: id  0 | task 1231 | stop processing: n_tokens = 376, truncated = 0
7.02.672.388 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8418091527
7.02.672.560 I slot launch_slot_: id  0 | task 1236 | processing task, is_child = 0
7.04.179.783 I slot print_timing: id  0 | task 1236 | prompt eval time =    1406.99 ms /   342 tokens (    4.11 ms per token,   243.07 tokens per second)
7.04.179.801 I slot print_timing: id  0 | task 1236 |        eval time =     100.16 ms /     2 tokens (   50.08 ms per token,    19.97 tokens per second)
7.04.179.805 I slot print_timing: id  0 | task 1236 |       total time =    1507.14 ms /   344 tokens
7.04.179.808 I slot print_timing: id  0 | task 1236 |    graphs reused =        298
7.04.179.927 I slot      release: id  0 | task 1236 | stop processing: n_tokens = 343, truncated = 0
7.04.223.790 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8419636289
7.04.223.976 I slot launch_slot_: id  0 | task 1241 | processing task, is_child = 0
7.06.149.744 I slot print_timing: id  0 | task 1241 | prompt eval time =    1536.67 ms /   375 tokens (    4.10 ms per token,   244.03 tokens per second)
7.06.149.768 I slot print_timing: id  0 | task 1241 |        eval time =     389.04 ms /     5 tokens (   77.81 ms per token,    12.85 tokens per second)
7.06.149.772 I slot print_timing: id  0 | task 1241 |       total time =    1925.70 ms /   380 tokens
7.06.149.775 I slot print_timing: id  0 | task 1241 |    graphs reused =        302
7.06.149.895 I slot      release: id  0 | task 1241 | stop processing: n_tokens = 379, truncated = 0
7.06.195.347 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8421606253
7.06.195.515 I slot launch_slot_: id  0 | task 1249 | processing task, is_child = 0
7.07.835.022 I slot print_timing: id  0 | task 1249 | prompt eval time =    1541.10 ms /   375 tokens (    4.11 ms per token,   243.33 tokens per second)
7.07.835.046 I slot print_timing: id  0 | task 1249 |        eval time =      98.33 ms /     2 tokens (   49.17 ms per token,    20.34 tokens per second)
7.07.835.050 I slot print_timing: id  0 | task 1249 |       total time =    1639.43 ms /   377 tokens
7.07.835.054 I slot print_timing: id  0 | task 1249 |    graphs reused =        303
7.07.835.180 I slot      release: id  0 | task 1249 | stop processing: n_tokens = 376, truncated = 0
7.07.879.530 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8423291543
7.07.879.764 I slot launch_slot_: id  0 | task 1254 | processing task, is_child = 0
7.09.506.886 I slot print_timing: id  0 | task 1254 | prompt eval time =    1528.17 ms /   375 tokens (    4.08 ms per token,   245.39 tokens per second)
7.09.506.906 I slot print_timing: id  0 | task 1254 |        eval time =      98.87 ms /     2 tokens (   49.44 ms per token,    20.23 tokens per second)
7.09.506.910 I slot print_timing: id  0 | task 1254 |       total time =    1627.05 ms /   377 tokens
7.09.506.914 I slot print_timing: id  0 | task 1254 |    graphs reused =        304
7.09.507.036 I slot      release: id  0 | task 1254 | stop processing: n_tokens = 376, truncated = 0
7.09.552.616 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8424963409
7.09.552.784 I slot launch_slot_: id  0 | task 1259 | processing task, is_child = 0
7.11.188.165 I slot print_timing: id  0 | task 1259 | prompt eval time =    1536.23 ms /   375 tokens (    4.10 ms per token,   244.10 tokens per second)
7.11.188.187 I slot print_timing: id  0 | task 1259 |        eval time =      99.06 ms /     2 tokens (   49.53 ms per token,    20.19 tokens per second)
7.11.188.191 I slot print_timing: id  0 | task 1259 |       total time =    1635.30 ms /   377 tokens
7.11.188.195 I slot print_timing: id  0 | task 1259 |    graphs reused =        305
7.11.188.321 I slot      release: id  0 | task 1259 | stop processing: n_tokens = 376, truncated = 0
7.11.235.683 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8426644679
7.11.235.858 I slot launch_slot_: id  0 | task 1264 | processing task, is_child = 0
7.12.863.991 I slot print_timing: id  0 | task 1264 | prompt eval time =    1529.73 ms /   375 tokens (    4.08 ms per token,   245.14 tokens per second)
7.12.864.010 I slot print_timing: id  0 | task 1264 |        eval time =      98.34 ms /     2 tokens (   49.17 ms per token,    20.34 tokens per second)
7.12.864.013 I slot print_timing: id  0 | task 1264 |       total time =    1628.07 ms /   377 tokens
7.12.864.016 I slot print_timing: id  0 | task 1264 |    graphs reused =        306
7.12.864.136 I slot      release: id  0 | task 1264 | stop processing: n_tokens = 376, truncated = 0
7.12.903.992 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8428320493
7.12.904.166 I slot launch_slot_: id  0 | task 1269 | processing task, is_child = 0
7.14.467.761 I slot print_timing: id  0 | task 1269 | prompt eval time =    1464.69 ms /   353 tokens (    4.15 ms per token,   241.01 tokens per second)
7.14.467.781 I slot print_timing: id  0 | task 1269 |        eval time =      98.83 ms /     2 tokens (   49.41 ms per token,    20.24 tokens per second)
7.14.467.784 I slot print_timing: id  0 | task 1269 |       total time =    1563.51 ms /   355 tokens
7.14.467.787 I slot print_timing: id  0 | task 1269 |    graphs reused =        307
7.14.467.908 I slot      release: id  0 | task 1269 | stop processing: n_tokens = 354, truncated = 0
7.14.512.659 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8429924265
7.14.512.827 I slot launch_slot_: id  0 | task 1274 | processing task, is_child = 0
7.16.102.126 I slot print_timing: id  0 | task 1274 | prompt eval time =    1490.37 ms /   364 tokens (    4.09 ms per token,   244.23 tokens per second)
7.16.102.147 I slot print_timing: id  0 | task 1274 |        eval time =      98.86 ms /     2 tokens (   49.43 ms per token,    20.23 tokens per second)
7.16.102.150 I slot print_timing: id  0 | task 1274 |       total time =    1589.23 ms /   366 tokens
7.16.102.154 I slot print_timing: id  0 | task 1274 |    graphs reused =        308
7.16.102.275 I slot      release: id  0 | task 1274 | stop processing: n_tokens = 365, truncated = 0
7.16.146.600 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8431558637
7.16.146.767 I slot launch_slot_: id  0 | task 1279 | processing task, is_child = 0
7.17.778.411 I slot print_timing: id  0 | task 1279 | prompt eval time =    1533.81 ms /   375 tokens (    4.09 ms per token,   244.49 tokens per second)
7.17.778.433 I slot print_timing: id  0 | task 1279 |        eval time =      97.76 ms /     2 tokens (   48.88 ms per token,    20.46 tokens per second)
7.17.778.436 I slot print_timing: id  0 | task 1279 |       total time =    1631.57 ms /   377 tokens
7.17.778.440 I slot print_timing: id  0 | task 1279 |    graphs reused =        309
7.17.778.562 I slot      release: id  0 | task 1279 | stop processing: n_tokens = 376, truncated = 0
7.17.826.950 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8433234924
7.17.827.126 I slot launch_slot_: id  0 | task 1284 | processing task, is_child = 0
7.19.460.697 I slot print_timing: id  0 | task 1284 | prompt eval time =    1533.08 ms /   375 tokens (    4.09 ms per token,   244.60 tokens per second)
7.19.460.718 I slot print_timing: id  0 | task 1284 |        eval time =     100.42 ms /     2 tokens (   50.21 ms per token,    19.92 tokens per second)
7.19.460.721 I slot print_timing: id  0 | task 1284 |       total time =    1633.51 ms /   377 tokens
7.19.460.725 I slot print_timing: id  0 | task 1284 |    graphs reused =        310
